Name,NPCItem,EquipmentClass,ClothClass,RequiredLevel,Rarity,PlaceableInEditor,Tier,Enhancement,PostToSocialNetworks,Texture,FemaleTexture,ModelTexture,FemaleModelTexture,LootDisabled,Icon
Radical Zipped Gray Jacket,,Zipped Gray Jacket,Small,18,Rare,,,of the Painmaker,TRUE,graphics/3d/character/jacket/jacket_gray_zipped_03_m.png,graphics/3d/character/jacket/jacket_gray_zipped_03_f.png,,,TRUE,36
NPC FEMALE Eastern Queen Shirt 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_13diablos_tshirt_white_01.png,graphics/3d/character/jacket/npc_queens_shirt_01.png,,,TRUE,6
NPC FEMALE Eastern Queen Shirt 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_13diablos_tshirt_white_01.png,graphics/3d/character/jacket/npc_queens_shirt_02.png,,,TRUE,6
NPC FEMALE Valkyeries Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_mad_dogs_shirt_01.png,graphics/3d/character/jacket/npc_valkyries_shirt_01.png,,,TRUE,6
NPC FEMALE Valkyeries Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_mad_dogs_shirt_02.png,graphics/3d/character/jacket/npc_valkyries_shirt_02.png,,,TRUE,6
NPC MALE Docker Worker Jacket,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_docker_jacket_01.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,6
NPC MALE 13 Diablos Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_13diablos_jacket_green_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE 13 Diablos Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_13diablos_tshirt_white_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Vermillion Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_vermillion_jacket_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Voodoo Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_voodoo_jacket_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Hooligan Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_hooligan_jacket_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Hooligan Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_hooligan_jacket_02.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Mad Dogs Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_mad_dogs_shirt_01.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Mad Dogs Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_mad_dogs_shirt_02.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Hired Guns Jacket 01,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/npc_hired_guns_vest.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Voodoo Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/suit_jacket_blue_03_m.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC MALE Hired Guns Jacket 02,true,Jacket,,1,Common,,,,,graphics/3d/character/jacket/tshirt_green_01_m.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,6
NPC FEMALE Tour Guide,true,Jacket,Small,1,Common,,,,,graphics/3d/character/jacket/npc_tourguide.png,graphics/3d/character/jacket/npc_tourguide.png,,,TRUE,6
Credible Spider Jacket,,Dark Red Sport Coat,Small,30,Uncommon,,,,,graphics/3d/character/jacket/sportcoat_red_03_m.png,graphics/3d/character/jacket/sportcoat_red_03_f.png,,,TRUE,56
Boosted Spider Jacket,,Dark Red Sport Coat,Large,30,Uncommon,,,,,graphics/3d/character/jacket/sportcoat_red_03_m.png,graphics/3d/character/jacket/sportcoat_red_03_f.png,,,TRUE,56
Good Spider Shirt,,Yellow Sweater,Small,25,Uncommon,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Elegant Spider Shirt,,Yellow Sweater,Large,25,Uncommon,,,,,graphics/3d/character/jacket/sweater_yellow_01_m.png,graphics/3d/character/jacket/sweater_yellow_01_f.png,,,TRUE,31
Genuine Blackbeard Jacket,,Studded Anarchy Jacket,Small,13,Uncommon,,,,,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
Boosted Blackbeard Jacket,,Studded Anarchy Jacket,Large,13,Uncommon,,,,,graphics/3d/character/jacket/studded_anarchist_jacket_01_m.png,graphics/3d/character/jacket/studded_anarchist_jacket_01_f.png,,,TRUE,21
NPC Chef Jacket,true,Casual Vest,Large,1,Common,,,,,graphics/3d/character/labycorp_textures/butcher_boss_texture.png,graphics/3d/character/jacket/sweater_green_01_f.png,graphics/3d/character/labycorp_textures/butcher_boss_essu_add.png,,TRUE,66
Labycore Worker's Jacket,,Yellow Sweater,Small,1,Poor,,,,,graphics/3d/character/jacket/orange_jail_jacket_01_m.png,graphics/3d/character/jacket/orange_jail_jacket_01_f.png,,,TRUE,31
Labycore Worker's Coat,,Yellow Sweater,Large,1,Poor,TRUE,,,,graphics/3d/character/jacket/orange_jail_jacket_01_m.png,graphics/3d/character/jacket/orange_jail_jacket_01_f.png,,,TRUE,31
Labycore Worker's Orange Jacket,,Yellow Sweater,Small,1,Poor,TRUE,,,,graphics/3d/character/jacket/orange_jail_jacket_02_m.png,graphics/3d/character/jacket/orange_jail_jacket_02_f.png,,,TRUE,31
Labycore Worker's Orange Coat,,Yellow Sweater,Large,1,Poor,,,,,graphics/3d/character/jacket/orange_jail_jacket_02_m.png,graphics/3d/character/jacket/orange_jail_jacket_02_f.png,,,TRUE,31
NPC MALE Prison Warder Jacket,true,Jacket,Large,1,Poor,,,,,graphics/3d/character/labycorp_textures/npc_security_guard_jacket.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,31
ED's Armor Plate,,Suede Jacket,Large,18,Uncommon,,,,TRUE,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
ED's Armor Mesh,,Suede Jacket,Small,18,Uncommon,,,,TRUE,graphics/3d/character/jacket/gray_suede_jacket_01_m.png,graphics/3d/character/jacket/gray_suede_jacket_01_f.png,,,TRUE,36
Mighty Jacket of Awesomeness,,Jacket,Large,1,Poor,,,,,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Healing Scrubs of Epic,,Jacket,Small,1,Poor,,,,,graphics/3d/character/jacket/doctor_jacket_m.png,graphics/3d/character/jacket/doctor_jacket_f.png,,,TRUE,36
Fluffy West of Legendary,,Jacket,Small,1,Poor,,,,,graphics/3d/character/jacket/hunter_jacket_m.png,graphics/3d/character/jacket/hunter_jacket_f.png,,,TRUE,36
NPC MALE Scientist Jacket,true,Jacket,Small,1,Poor,,,,,graphics/3d/character/jacket/scientist_jacket_m.png,graphics/3d/character/jacket/sweater_green_01_f.png,graphics/3d/character/jacket/scientist_jacket_add_m.png,,TRUE,31
NPC Harbor Worker Blue Jacket,true,Orange Worker Coat,Large,1,Poor,,,,,graphics/3d/character/jacket/npc_harbor_worker_jacket_02.png,graphics/3d/character/jacket/sportcoat_blue_01_f.png,,,TRUE,
Tough Dark Trench Coat,,Dark Trench Coat,Small,10,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Superior Dark Trench Coat,,Dark Trench Coat,Small,15,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Greater Dark Trench Coat,,Dark Trench Coat,Small,20,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Extreme Dark Trench Coat,,Dark Trench Coat,Small,25,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Awesome Dark Trench Coat,,Dark Trench Coat,Large,10,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Excellent Dark Trench Coat,,Dark Trench Coat,Large,15,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Jagged Dark Trench Coat,,Dark Trench Coat,Large,20,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Exquisite Dark Trench Coat,,Dark Trench Coat,Large,25,Rare,,,of the Predator,TRUE,graphics/3d/character/jacket/long_jacket_outfit_03_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_f.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_m.png,graphics/3d/character/jacket/long_jacket_outfit_03_add_f.png,TRUE,21
Black Protective Vest,,Protective Vest,Small,3,Rare,,,of the Crymaker,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Dark Protective Vest,,Protective Vest,Small,7,Rare,,,of the Crymaker,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Strong Protective Vest,,Protective Vest,Large,3,Rare,,,of the Destroyer,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Superior Protective Vest,,Protective Vest,Large,7,Rare,,,of the Destroyer,TRUE,graphics/3d/character/jacket/vest_black_01_m.png,graphics/3d/character/jacket/vest_black_01_f.png,,,TRUE,66
Mighty Jacket,,Jacket,Small,7,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Awesome Jacket,,Jacket,Small,13,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
First Class Jacket,,Jacket,Small,22,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Superfine Jacket,,Jacket,Small,29,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Excellent Jacket,,Jacket,Large,7,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Marvelous Jacket,,Jacket,Large,13,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Singular Jacket,,Jacket,Large,22,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Greater Jacket,,Jacket,Large,29,Rare,,,of the Legend,TRUE,graphics/3d/character/jacket/bodyguard_jacket_m.png,graphics/3d/character/jacket/bodyguard_jacket_f.png,,,TRUE,36
Excellent Vest,,Protective Vest,Small,6,Rare,,,of the Crymaker,TRUE,graphics/3d/character/jacket/vest_black_02_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
Singular Vest,,Protective Vest,Small,16,Rare,,,of the Crymaker,TRUE,graphics/3d/character/jacket/vest_black_02_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
Greater Vest,,Protective Vest,Large,6,Rare,,,of the Destroyer,TRUE,graphics/3d/character/jacket/vest_black_02_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
Mighty Vest,,Protective Vest,Large,16,Rare,,,of the Destroyer,TRUE,graphics/3d/character/jacket/vest_black_02_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
First Class Skull T-shirt,,Skull T-shirt,Small,14,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Singular Skull T-shirt,,Skull T-shirt,Small,18,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Greater Skull T-shirt,,Skull T-shirt,Small,26,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Tough Skull T-shirt,,Skull T-shirt,Small,30,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Awesome Skull T-shirt,,Skull T-shirt,Large,14,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Superior Skull T-shirt,,Skull T-shirt,Large,18,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Jagged Skull T-shirt,,Skull T-shirt,Large,26,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Mercelous Skull T-shirt,,Skull T-shirt,Large,30,Rare,,3,of the Legend,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
NPC Mutant Shirt,true,Jacket,Large,1,Poor,,,,,graphics/3d/character/labycorp_textures/mutant_tshirt_white_m.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,31
NPC Hired Gung T-Shirt,true,Jacket,Large,1,Poor,,,,,graphics/3d/character/jacket/npc_hired_guns_tshirt.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,31
NPC Mutant Vest,true,Jacket,Large,1,Poor,,,,,graphics/3d/character/labycorp_textures/mutant_vest_m.png,graphics/3d/character/jacket/sweater_green_01_f.png,,,TRUE,31
Surgeon's Scrubs,,Jacket,Small,30,Epic,,,of the Crymaker,TRUE,graphics/3d/character/jacket/doctor_jacket_m.png,graphics/3d/character/jacket/doctor_jacket_f.png,,,TRUE,36
Manhunter's Overcoat,,Night Jacket,Small,30,Epic,,,of the Ambusher,TRUE,graphics/3d/character/jacket/night_jacket_01_m.png,graphics/3d/character/jacket/night_jacket_01_f.png,graphics/3d/character/jacket/night_jacket_add_01_m.png,,TRUE,21
Bodybreaker's Greatcoat,,Navy Jacket,Large,30,Epic,,,of the Judgment,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Submariner's Anarchy Jacket,,Anarchy Jacket,Large,27,Uncommon,,,,,graphics/3d/character/jacket/distressed_anarchist_jacket_01_m.png,graphics/3d/character/jacket/distressed_anarchist_jacket_01_f.png,,,TRUE,21
Submariner's Suit Jacket,,Suit Jacket,Small,27,Uncommon,,,,,graphics/3d/character/jacket/suit_black_03_m.png,graphics/3d/character/jacket/suit_black_02_f.png,,,TRUE,21
Submariner's Spy Coat,,Spy Coat,Small,27,Uncommon,,,,,graphics/3d/character/jacket/spy_coat_01_m.png,graphics/3d/character/jacket/spy_coat_01_f.png,,,TRUE,21
Saboteur's Drum Dyed Jacket,,Drum Dyed Jacket,Large,17,Uncommon,,,,,graphics/3d/character/jacket/drumdyed_jacket_02_m.png,graphics/3d/character/jacket/drumdyed_jacket_02_f.png,,,TRUE,1
Saboteur's Hooded Jacket,,Hooded Jacket,Small,17,Uncommon,,,,,graphics/3d/character/jacket/hooded_jacket_01_m.png,graphics/3d/character/jacket/hooded_jacket_01_f.png,,,TRUE,1
Saboteur's Brown Leather Jacket,,Brown Leather Jacket,Small,17,Uncommon,,,,,graphics/3d/character/jacket/brown_leather_jacket_01_m.png,graphics/3d/character/jacket/brown_leather_jacket_01_f.png,,,TRUE,66
Acid-splashed Leather Vest,,Leather Vest,Large,9,Uncommon,,,,,graphics/3d/character/jacket/vest_brown_01_m.png,graphics/3d/character/jacket/vest_brown_01_f.png,,,TRUE,66
Acid-splashed Casual Vest,,Casual Vest,Small,9,Uncommon,,,,,graphics/3d/character/jacket/vest_black_04_m.png,graphics/3d/character/jacket/vest_black_02_f.png,,,TRUE,66
Acid-splashed Denim Vest,,Denim Vest,Small,9,Uncommon,,,,,graphics/3d/character/jacket/vest_blue_01_m.png,graphics/3d/character/jacket/vest_blue_01_f.png,,,TRUE,76
Bomber's Blue Sport Coat,,Blue Sport Coat,Large,7,Uncommon,,,,,graphics/3d/character/jacket/sportcoat_blue_01_m.png,graphics/3d/character/jacket/sportcoat_blue_01_f.png,,,TRUE,41
Bomber's Green Sport Coat,,Green Sport Coat,Small,7,Uncommon,,,,,graphics/3d/character/jacket/sportcoat_green_01_m.png,graphics/3d/character/jacket/sportcoat_green_01_f.png,,,TRUE,6
Bomber's Red Sport Coat,,Red Sport Coat,Small,7,Uncommon,,,,,graphics/3d/character/jacket/sportcoat_red_02_m.png,graphics/3d/character/jacket/sportcoat_red_02_f.png,,,TRUE,51
Patched Up Leather Jacket,,Faux Leather Jacket,Large,1,Common,,,,TRUE,graphics/3d/character/jacket/faux_jacket_black_01_m.png,graphics/3d/character/jacket/faux_jacket_black_01_f.png,,,TRUE,21
Patched Up Camo Shirt,,Camo Shirt,Small,1,Common,,,,TRUE,graphics/3d/character/jacket/tshirt_green_01_m.png,graphics/3d/character/jacket/tshirt_green_01_f.png,,,TRUE,6
Patched Up Scrubs,,Jacket,Small,1,Common,,,,TRUE,graphics/3d/character/jacket/doctor_jacket_m.png,graphics/3d/character/jacket/doctor_jacket_f.png,,,TRUE,36
Elastic Labcoat,,Jacket,Small,20,Rare,,,of Rationality,TRUE,graphics/3d/character/jacket/doctor_jacket_m.png,graphics/3d/character/jacket/doctor_jacket_f.png,,,TRUE,36
Fireheart's Favorite T-shirt,,Skull T-shirt,Large,20,Rare,,,of the Thug,TRUE,graphics/3d/character/jacket/tshirt_white_02_m.png,graphics/3d/character/jacket/tshirt_white_02_f.png,,,TRUE,61
Diamond-Studded Vest,,Studded Vest,Large,20,Rare,,,of Determination,TRUE,graphics/3d/character/jacket/vest_studded_01_m.png,graphics/3d/character/jacket/vest_studded_01_f.png,,,TRUE,66
Amorous Vest,,Studded Vest,Small,20,Rare,,,of Determination,TRUE,graphics/3d/character/jacket/vest_studded_01_m.png,graphics/3d/character/jacket/vest_studded_01_f.png,,,TRUE,66
Salvaged Armor Plate,,Torso Protector,Large,20,Uncommon,,2,of Health,TRUE,graphics/3d/character/jacket/armored_torso_protector.png,graphics/3d/character/jacket/drum_dyet_jacket_01_f.png,,,TRUE,66
Anarchy Coat,,Anarchy Jacket,Small,30,Rare,,,of Determination,TRUE,graphics/3d/character/jacket/distressed_anarchist_jacket_01_m.png,graphics/3d/character/jacket/distressed_anarchist_jacket_01_f.png,,,TRUE,21
Supersoldier's Uniform,,Armored Jacket,Large,30,Epic,,,of the Thug,TRUE,graphics/3d/character/jacket/armored_jacket_outfit_01_m.png,graphics/3d/character/jacket/armored_jacket_outfit_01_f.png,,,TRUE,21
Riot Uniform,,Leather Uniform,Large,30,Rare,,2,of the Judgment,TRUE,graphics/3d/character/jacket/leather_uniform_black_02_m.png,graphics/3d/character/jacket/leather_uniform_outfit_black_02_f.png,,,TRUE,21
Liutenant's Uniform,,Leather Uniform,Small,30,Rare,,2,of the Crymaker,TRUE,graphics/3d/character/jacket/leather_uniform_black_02_m.png,graphics/3d/character/jacket/leather_uniform_outfit_black_02_f.png,,,TRUE,21
Hothead's Navy Jacket,,Navy Jacket,Large,1,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Daredevil's Navy Jacket,,Navy Jacket,Large,3,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Crymaker's Navy Jacket,,Navy Jacket,Large,6,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Anguisher's Navy Jacket,,Navy Jacket,Large,9,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Painmaker's Navy Jacket,,Navy Jacket,Large,12,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Wacko's Navy Jacket,,Navy Jacket,Large,14,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Pimp's Navy Jacket,,Navy Jacket,Large,16,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Maniac's Navy Jacket,,Navy Jacket,Large,18,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Destroyer's Navy Jacket,,Navy Jacket,Large,20,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Killer's Navy Jacket,,Navy Jacket,Large,22,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Psycho's Navy Jacket,,Navy Jacket,Large,24,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Hannibal's Navy Jacket,,Navy Jacket,Large,26,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Damn Nice Navy Jacket,,Navy Jacket,Large,28,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Helluva Navy Jacket,,Navy Jacket,Large,30,Epic,,2,,TRUE,graphics/3d/character/jacket/armored_navy_jacket_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_01_f.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_m.png,graphics/3d/character/jacket/armored_navy_jacket_add_01_f.png,TRUE,21
Criminal's Two Tone Vest,,Two Tone Vest,Small,1,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Ruffian's Two Tone Vest,,Two Tone Vest,Small,3,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Thug's Two Tone Vest,,Two Tone Vest,Small,6,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Lawbreaker's Two Tone Vest,,Two Tone Vest,Small,9,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Offender's Two Tone Vest,,Two Tone Vest,Small,12,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Hitman's Two Tone Vest,,Two Tone Vest,Small,14,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
Lunatic's Two Tone Vest,,Two Tone Vest,Small,16,Epic,,2,,TRUE,graphics/3d/character/jacket/vest_green_01_m.png,graphics/3d/character/jacket/vest_green_01_f.png,,,TRUE,76
